"","","","Loss","VaRGld","VaRNor"
"655","1399-06-01","2020-08-22","1.7213780986264","2.89774053090342","2.37605129996266"
"656","1399-06-02","2020-08-23","3.83731784173182","2.90000321564736","2.37759171595609"
"657","1399-06-03","2020-08-24","3.27983696860379","3.06056622619575","2.52304187739404"
"658","1399-06-04","2020-08-25","-2.54492147993464","3.17774160693771","2.60454667379611"
"659","1399-06-05","2020-08-26","-4.08145789342811","3.18033502389939","2.60393054973033"
"660","1399-06-10","2020-08-31","-0.53683834427467","3.18174419035058","2.57323467433659"
"661","1399-06-11","2020-09-01","2.5346189514293","3.16923821334817","2.5871724697398"
"662","1399-06-12","2020-09-02","3.18686211418662","3.23462191804723","2.67544135680929"
"663","1399-06-15","2020-09-05","-0.614941266461599","3.32545093510533","2.78592840594515"
"664","1399-06-16","2020-09-06","-0.351031938621027","3.32707447208928","2.78259568338978"
"665","1399-06-17","2020-09-07","2.49394096347739","3.31282876750637","2.79341205421162"
"666","1399-06-18","2020-09-08","2.34086214071603","3.36877506937171","2.87019403346323"
"667","1399-06-19","2020-09-09","0.878343784582114","3.41434596740242","2.91297495083511"
"668","1399-06-22","2020-09-12","-1.74991748157947","3.40468226827219","2.94888806635488"
"669","1399-06-23","2020-09-13","0.351904162074135","3.40175768253334","2.95016293401977"
"670","1399-06-24","2020-09-14","-1.8455675060622","3.38908812427154","2.97365568457038"
"671","1399-06-25","2020-09-15","-3.48461697805149","3.38613256247137","2.97438137714001"
"672","1399-06-26","2020-09-16","-2.34615711319055","3.45700758602746","2.96312216264279"
"673","1399-06-29","2020-09-19","0.271154039129051","3.51379644351431","2.94855273048563"
"674","1399-06-30","2020-09-20","2.82012192312759","3.44750134661703","2.97062357940802"
"675","1399-06-31","2020-09-21","3.51552330913876","3.4468436794435","3.05498762212878"
"676","1399-07-01","2020-09-22","0.880264039200185","3.53040269226472","3.1645619078286"
"677","1399-07-02","2020-09-23","-1.9045148519206","3.51601986037581","3.19607984636632"
"678","1399-07-05","2020-09-26","-0.244720349993521","3.4617558918028","3.19631603227707"
"679","1399-07-06","2020-09-27","2.80225634658908","3.45441143538311","3.2090766545918"
"680","1399-07-07","2020-09-28","3.56121435246131","3.50747254408523","3.2838417764081"
"681","1399-07-08","2020-09-29","1.52819157678561","3.58706887105407","3.38225566250462"
"682","1399-07-09","2020-09-30","-0.699983961903783","3.58732811992355","3.42272718075254"
"683","1399-07-12","2020-10-03","-2.80239739793249","3.57610912784775","3.4250065413571"
"684","1399-07-13","2020-10-04","1.51014770451887","3.57346911602001","3.41724549975216"
"685","1399-07-14","2020-10-05","2.17772450906804","3.5759361539796","3.43783264524067"
"686","1399-07-15","2020-10-06","-1.6323923489729","3.59101537129993","3.47633203734249"
"687","1399-07-16","2020-10-07","-1.7020647409586","3.58888012865802","3.47559220089516"
"688","1399-07-19","2020-10-10","-0.0728494238327215","3.59717428574722","3.46588336990245"
"689","1399-07-20","2020-10-11","-3.52400355354252","3.59784803228314","3.46134645740292"
"690","1399-07-21","2020-10-12","1.10924254142901","3.5985031123088","3.45166282570753"
"691","1399-07-22","2020-10-13","-0.0106609841949989","3.59213293273935","3.48047527296473"
"692","1399-07-23","2020-10-14","1.16264068969851","3.58986544789669","3.48502188788787"
"693","1399-07-27","2020-10-18","3.06580403004819","3.55794123694184","3.45059779897004"
"694","1399-07-28","2020-10-19","3.49360757904371","3.61442905597248","3.51508765530302"
"695","1399-07-29","2020-10-20","2.9831523267811","3.69340930535541","3.5315175712132"
"696","1399-07-30","2020-10-21","0.490921506066755","3.66994159597597","3.56125350494278"
"697","1399-08-03","2020-10-24","2.74903427260789","3.65824719106239","3.57571432231635"
"698","1399-08-05","2020-10-26","2.76486188878913","3.68468060318554","3.63985823651815"
"699","1399-08-06","2020-10-27","2.61959169289234","3.70811978536546","3.67146320884825"
"700","1399-08-07","2020-10-28","1.05762388026758","3.7040696835458","3.66716052433282"
"701","1399-08-10","2020-10-31","-1.35442686166325","3.67338197035954","3.59894073267159"
"702","1399-08-11","2020-11-01","2.01386562085286","3.6733199017798","3.5988810774646"
"703","1399-08-12","2020-11-02","1.20937340938418","3.63768072876754","3.63318009935792"
"704","1399-08-14","2020-11-04","-2.04259935791953","3.636565841775","3.64790344373432"
"705","1399-08-17","2020-11-07","2.16846170061693","3.63619508322491","3.6482831012761"
"706","1399-08-18","2020-11-08","1.78667392544956","3.63885351929895","3.67877225342141"
"707","1399-08-19","2020-11-09","2.06547449637906","3.63419441148745","3.70002158314305"
"708","1399-08-20","2020-11-10","0.265559319530162","3.63184250134991","3.71659896369103"
"709","1399-08-21","2020-11-11","-0.750808289468097","3.66656246435796","3.72181464086451"
"710","1399-08-24","2020-11-14","-2.15296861770859","3.63244507250629","3.71538514460003"
"711","1399-08-25","2020-11-15","-0.775067860914191","3.63510452427296","3.70742977193214"
"712","1399-08-26","2020-11-16","-1.30296364469018","3.63746259556751","3.69956087798432"
"713","1399-08-27","2020-11-17","-1.79716623257296","3.64598999496876","3.68817424012141"
"714","1399-08-28","2020-11-18","-3.66049590966018","3.64654860277166","3.68843368043209"
"715","1399-09-01","2020-11-21","-1.56604081242584","3.64330472657771","3.70195216455577"
"716","1399-09-02","2020-11-22","0.564157128457587","3.69413379231064","3.69051179379724"
"717","1399-09-03","2020-11-23","-1.22104123684519","3.69502958946035","3.70147074572753"
"718","1399-09-04","2020-11-24","1.34909192496977","3.6418799804475","3.6915523727081"
"719","1399-09-05","2020-11-25","-0.744413844286385","3.63564359257744","3.69924331761857"
"720","1399-09-08","2020-11-28","-1.70590183006869","3.63562022134915","3.69859749670755"
"721","1399-09-09","2020-11-29","-2.59096400091341","3.63887135130411","3.6854792686784"
"722","1399-09-10","2020-11-30","-2.67515508749732","3.63675413989235","3.69089496467649"
"723","1399-09-11","2020-12-01","-0.523330118793552","3.64310918301224","3.68340591685354"
"724","1399-09-12","2020-12-02","0.182514262723288","3.64970532617056","3.6535031033185"
"725","1399-09-15","2020-12-05","-1.33013316991999","3.64784906351855","3.62915619460817"
"726","1399-09-16","2020-12-06","-2.15230673323816","3.64966486561335","3.62744039200974"
"727","1399-09-17","2020-12-07","0.673032754893299","3.64876412205178","3.62791772874482"
"728","1399-09-18","2020-12-08","0.357119753440216","3.64366106480782","3.61671390998108"
"729","1399-09-19","2020-12-09","0.0850378786335426","3.69656434286553","3.62421515812427"
"730","1399-09-22","2020-12-12","-1.39994482599946","3.70156055735693","3.6276356864165"
"731","1399-09-23","2020-12-13","0.768428923673703","3.64281335180091","3.61509240583053"
"732","1399-09-24","2020-12-14","2.1068353016144","3.69447606164352","3.59647974589519"
"733","1399-09-25","2020-12-15","3.83461354862682","3.622813224028","3.63393239439346"
"734","1399-09-26","2020-12-16","1.0531947662674","3.69374108195741","3.72418992742689"
"735","1399-09-29","2020-12-19","-2.20879778446239","3.7416108509187","3.73505543033442"
"736","1399-09-30","2020-12-20","0.402351403562129","3.69495891522268","3.71017169459187"
"737","1399-10-01","2020-12-21","0.189955470004044","3.75614982956532","3.70287548991858"
"738","1399-10-02","2020-12-22","-0.595275839669718","3.7514323921911","3.69024751657474"
"739","1399-10-03","2020-12-23","-0.203699893608444","3.75274917627767","3.68300226253924"
"740","1399-10-06","2020-12-26","1.69568561890188","3.71159622113841","3.67326705395444"
"741","1399-10-07","2020-12-27","0.320652301435054","3.70636636242982","3.68904144489052"
"742","1399-10-08","2020-12-28","-1.27439159542764","3.70556162428942","3.68875179934376"
"743","1399-10-09","2020-12-29","1.77980588004942","3.71391878532642","3.67958748465377"
"744","1399-10-10","2020-12-30","1.00097068168505","3.70395050400004","3.70707886659137"
"745","1399-10-13","2021-01-02","3.17257592584959","3.70320815030866","3.69006065273195"
"746","1399-10-14","2021-01-03","-0.0888799287503517","3.72838854540421","3.73846893447298"
"747","1399-10-15","2021-01-04","-1.40171969819676","3.72972010830906","3.73022072260852"
"748","1399-10-16","2021-01-05","1.7800487648941","3.73947631567643","3.71913527968977"
"749","1399-10-17","2021-01-06","2.96734008648514","3.7307956423319","3.74407528101657"
"750","1399-10-20","2021-01-09","1.91509653888815","3.73808732413746","3.79561879265762"
"751","1399-10-21","2021-01-10","-1.59912339246695","3.73198785954308","3.81686863696593"
"752","1399-10-22","2021-01-11","0.406074870192441","3.73642347738764","3.81151827560231"
"753","1399-10-23","2021-01-12","3.16984679185701","3.71027854563816","3.75419045429149"
"754","1399-10-24","2021-01-13","2.48037356040527","3.73966281442409","3.79987684530817"
"755","1399-10-27","2021-01-16","3.56954501379487","3.68389652845608","3.76193558032165"
"756","1399-10-29","2021-01-18","3.12282081698747","3.57378781404446","3.71219812649543"
"757","1399-10-30","2021-01-19","-0.042851996554738","3.58736320048764","3.7710556510747"
"758","1399-11-01","2021-01-20","-2.84940287529167","3.58588747948756","3.77293840858594"
"759","1399-11-04","2021-01-23","-3.16665090911492","3.52113662855947","3.70553347113477"
"760","1399-11-05","2021-01-24","-1.01659730588679","3.55716585177629","3.69992332090349"
"761","1399-11-06","2021-01-25","-0.0992251919072373","3.46001154951096","3.61129980475671"
"762","1399-11-07","2021-01-26","1.69335389794476","3.4277971852036","3.54337169562221"
"763","1399-11-08","2021-01-27","0.605500255593228","3.42042516281912","3.56036186526558"
"764","1399-11-11","2021-01-30","-3.21467964265132","3.41484140401418","3.5270341834075"
"765","1399-11-12","2021-01-31","-0.311345117219552","3.41044485640445","3.5495148878986"
"766","1399-11-13","2021-02-01","1.39850429746566","3.40913509289207","3.50334248411957"
"767","1399-11-14","2021-02-02","2.31243946014974","3.36691489454071","3.45658754204821"
"768","1399-11-15","2021-02-03","2.72934351470422","3.36487344974222","3.49835187055792"
"769","1399-11-18","2021-02-06","3.26366816415469","3.40381247052401","3.55006630819903"
"770","1399-11-19","2021-02-07","-3.05221053022997","3.40588903986349","3.57341298226761"
"771","1399-11-20","2021-02-08","-1.87977551704499","3.40554747594484","3.55046347011403"
"772","1399-11-21","2021-02-09","-1.80065147765358","3.41238368195137","3.54096352999783"
"773","1399-11-25","2021-02-13","-3.86353888790048","3.41231593128669","3.54129943138671"
"774","1399-11-26","2021-02-14","-0.167417220238697","3.41500047289956","3.5671822672876"
"775","1399-11-27","2021-02-15","0.561735757247384","3.41490151466754","3.56711444591177"
"776","1399-11-28","2021-02-16","0.911115344559121","3.41276474902171","3.55103189707779"
"777","1399-11-29","2021-02-17","0.605861117358053","3.40732571051295","3.55609233275885"
"778","1399-12-02","2021-02-20","0.456587778587547","3.40478226688002","3.55967731378577"
"779","1399-12-03","2021-02-21","0.822851132213742","3.38711237684015","3.51119116033913"
"780","1399-12-04","2021-02-22","0.667321011528443","3.31983288566008","3.44340620981944"
"781","1399-12-05","2021-02-23","0.234110007669841","3.32142316768854","3.44044773536072"
"782","1399-12-06","2021-02-24","0.480700789696797","3.31765713709375","3.4415755743775"
"783","1399-12-09","2021-02-27","0.985281044656539","3.31215556298258","3.44758945766829"
"784","1399-12-10","2021-02-28","0.706521005578153","3.3457155642193","3.4055857789571"
"785","1399-12-11","2021-03-01","0.334777673475628","3.16241170395087","3.33284944066986"
"786","1399-12-12","2021-03-02","-0.391576477303524","3.16602383015963","3.31427056650419"
"787","1399-12-13","2021-03-03","0.707254492843923","3.16515948950446","3.31521073123048"
"788","1399-12-16","2021-03-06","0.697945943106681","3.16214553354922","3.31012640840097"
"789","1399-12-17","2021-03-07","-0.500700289617306","3.16186405964387","3.29638780869422"
"790","1399-12-18","2021-03-08","-2.04534695566991","3.15711105391584","3.25678294046768"
"791","1399-12-19","2021-03-09","-0.851303945995063","3.15530975373683","3.26019835401921"
"792","1399-12-20","2021-03-10","0.270473197291032","3.15548391212502","3.25728260817128"
"793","1399-12-23","2021-03-13","-1.84708397305577","3.15315196620151","3.26018116929881"
"794","1399-12-24","2021-03-14","-1.27772166615383","3.32387580567836","3.23334357378487"
"795","1399-12-25","2021-03-15","-0.722336789776179","3.30047129596096","3.21720560698856"
"796","1399-12-26","2021-03-16","-2.85016959521904","3.29589981652039","3.21406185879928"
"797","1399-12-27","2021-03-17","-1.32653180971332","3.29848224946085","3.21211092160193"
"798","1400-01-07","2021-03-27","-0.141712641912228","3.14047102173852","3.14280584464664"
"799","1400-01-08","2021-03-28","0.204383920496731","3.05066436365039","3.05805389673596"
"800","1400-01-10","2021-03-30","0.283064146969458","2.99119652119298","2.99398328812892"
"801","1400-01-11","2021-03-31","0.667673799047996","2.99253923033233","2.9914064262444"
"802","1400-01-14","2021-04-03","0.898010562682217","2.93664391269199","2.94044117989653"
"803","1400-01-15","2021-04-04","1.0554756659884","2.87669155174335","2.89200198599482"
"804","1400-01-16","2021-04-05","0.532610272357381","2.82267526746549","2.85083632434151"
"805","1400-01-17","2021-04-06","0.154514298702857","2.81886775410825","2.84201259564372"
"806","1400-01-18","2021-04-07","0.866322930700392","2.80846141960257","2.84771063442547"
"807","1400-01-21","2021-04-10","0.739879207075411","2.80838412662354","2.82151222520328"
"808","1400-01-22","2021-04-11","0.794655944396361","2.77095437923327","2.8127904832621"
"809","1400-01-23","2021-04-12","0.384065052057281","2.7589673716794","2.82252537338974"
"810","1400-01-24","2021-04-13","-1.48935355439281","2.71725888088125","2.78437068340789"
"811","1400-01-25","2021-04-14","0.0963055329448181","2.70186577173686","2.74861972715635"
"812","1400-01-28","2021-04-17","0.773226041489572","2.66085728637597","2.70905375826823"
"813","1400-01-29","2021-04-18","0.731035851659811","2.66171943809848","2.71656569378492"
"814","1400-01-30","2021-04-19","0.648820609257506","2.65365452896235","2.73081652020475"
"815","1400-01-31","2021-04-20","-0.222913279373493","2.64016750107289","2.73714846781631"
"816","1400-02-01","2021-04-21","1.03377738171915","2.63553147684295","2.73964615373165"
"817","1400-02-04","2021-04-24","0.640405794301024","2.83232517722009","2.75814528462834"
"818","1400-02-05","2021-04-25","0.963376560865825","2.86362152466657","2.7663543108775"
"819","1400-02-06","2021-04-26","0.0746589378325169","2.89551326724797","2.7447409262348"
"820","1400-02-07","2021-04-27","-1.31186899201996","2.8994933972532","2.7461405420971"
"821","1400-02-08","2021-04-28","-0.433109291713762","2.90366880786333","2.73752840986385"
"822","1400-02-11","2021-05-01","1.12496914265687","2.90714399311203","2.7376031043202"
"823","1400-02-12","2021-05-02","1.15159060709544","2.90305552809718","2.73293864975221"
"824","1400-02-13","2021-05-03","1.16016546277695","2.89326083404199","2.75253574568783"
"825","1400-02-15","2021-05-05","-0.446055822121139","2.91371820741626","2.76773410455184"
"826","1400-02-18","2021-05-08","0.41030524051493","2.93943326699621","2.75129774391348"
"827","1400-02-19","2021-05-09","1.34228768007034","2.59398530835436","2.73833154421616"
"828","1400-02-20","2021-05-10","-0.501087978033254","2.61487184548162","2.75979959386492"
"829","1400-02-21","2021-05-11","-1.86930879843885","2.6148926095842","2.75602112284941"
"830","1400-02-22","2021-05-12","-0.378519440128855","2.62064107875049","2.76106314415009"
"831","1400-02-25","2021-05-15","-0.471471165672632","2.60551576497185","2.75042561436525"
"832","1400-02-26","2021-05-16","0.0659769412417077","2.60016010080996","2.74104890875987"
"833","1400-02-27","2021-05-17","1.19752434567317","2.59838935866849","2.73830495841234"
"834","1400-02-28","2021-05-18","0.09755666239748","2.61565363605269","2.75374261390916"
"835","1400-02-29","2021-05-19","1.60370459448682","2.60926602699763","2.75406398809164"
"836","1400-03-01","2021-05-22","2.33263019737642","2.63040027309615","2.77022980045906"
"837","1400-03-02","2021-05-23","1.81596132445847","2.63750284972402","2.77702366688009"
"838","1400-03-03","2021-05-24","1.10886315282581","2.5693064700564","2.70276738001224"
"839","1400-03-04","2021-05-25","-0.886496192731379","2.57067371412287","2.70380013777465"
"840","1400-03-05","2021-05-26","-0.351688526175131","2.55631706547504","2.69097409245026"
"841","1400-03-08","2021-05-29","-2.68470202014264","2.55389535564588","2.68558318747397"
"842","1400-03-09","2021-05-30","-1.51530329314458","2.57673164568103","2.70352248504788"
"843","1400-03-10","2021-05-31","0.955669523169256","2.58354269736779","2.70705023528346"
"844","1400-03-11","2021-06-01","0.477134137991797","2.59501866915202","2.72011060996049"
"845","1400-03-12","2021-06-02","-0.713579142659349","2.5672531673474","2.69724247663878"
"846","1400-03-17","2021-06-07","-0.742697609597265","2.56659225904087","2.69171982445367"
"847","1400-03-18","2021-06-08","-0.298567312022335","2.56290654645764","2.69000751268598"
"848","1400-03-19","2021-06-09","0.762750043185179","2.52807336207917","2.65806546633832"
"849","1400-03-22","2021-06-12","0.600079830970834","2.52292320009976","2.65401428064024"
"850","1400-03-23","2021-06-13","0.326229941583023","2.44677891170238","2.58193269747278"
"851","1400-03-24","2021-06-14","-0.783593467505916","2.44900336156994","2.58572289361017"
"852","1400-03-25","2021-06-15","0.00646862923705527","2.37589542151112","2.58319262939011"
"853","1400-03-26","2021-06-16","0.213612711928945","2.3451990947879","2.55198745883244"
"854","1400-03-29","2021-06-19","-1.24320400054572","2.24877469471143","2.48137648822869"
"855","1400-03-30","2021-06-20","-0.148336785177428","2.47722491147752","2.44312148737605"
"856","1400-03-31","2021-06-21","-0.420825037143757","2.20742545100619","2.44112724662054"
"857","1400-04-01","2021-06-22","-1.55011653318819","2.21303506365982","2.43424572559876"
"858","1400-04-02","2021-06-23","-2.17786609829584","2.1071529703387","2.34974779694766"
"859","1400-04-05","2021-06-26","-1.69070250140457","2.20571552763109","2.29877410534057"
"860","1400-04-06","2021-06-27","-0.384196848214202","1.88770953752613","2.18992946957529"
"861","1400-04-07","2021-06-28","-0.429046387733223","1.75661764248283","2.09653151172664"
"862","1400-04-08","2021-06-29","-0.377494782095233","1.75894222328017","2.09358081356015"
"863","1400-04-09","2021-06-30","-0.675454006845477","1.75905449188343","2.07041168432652"
"864","1400-04-12","2021-07-03","0.868236286140167","1.76145199392934","2.03549746360531"
"865","1400-04-13","2021-07-04","0.192205875550933","1.75821830786519","2.05227233399123"
"866","1400-04-14","2021-07-05","-0.868018330448095","1.75640693957293","2.05527526792781"
"867","1400-04-15","2021-07-06","-2.10006436985353","1.72039133140706","2.01652694920077"
"868","1400-04-16","2021-07-07","-0.0662525264429448","1.7263214739574","2.0147882138823"
"869","1400-04-19","2021-07-10","0.88467254336031","1.72615963316645","1.98021997693123"
"870","1400-04-20","2021-07-11","-1.13554397222568","1.72557081308286","1.99652745216068"
"871","1400-04-21","2021-07-12","-1.47360975102586","1.70786902985226","1.96690368733006"
"872","1400-04-22","2021-07-13","0.0342148215624505","1.62407302734549","1.90671363143939"
"873","1400-04-23","2021-07-14","-0.123048138424586","1.50046576909375","1.82757272674682"
"874","1400-04-26","2021-07-17","-0.43913548292025","1.34103327237575","1.7155222118264"
"875","1400-04-27","2021-07-18","0.641431813454396","1.32768233681995","1.6793742606512"
"876","1400-04-28","2021-07-19","-0.646388826618605","1.32484282521604","1.68417699625153"
"877","1400-05-04","2021-07-26","-0.914628927406547","1.32647061020248","1.67555650390954"
"878","1400-05-05","2021-07-27","0.640233866566042","1.32849462461487","1.59753081208908"
"879","1400-05-06","2021-07-28","-0.121265629613454","1.32466139650663","1.60888215032618"
"880","1400-05-09","2021-07-31","-2.62349666649229","1.3281300535271","1.59946632053265"
"881","1400-05-10","2021-08-01","-0.645084611402424","1.32526656933866","1.60978469483451"
"882","1400-05-11","2021-08-02","0.1730152993904","1.33033423725831","1.59649755093082"
"883","1400-05-12","2021-08-03","-1.29884574410628","1.33141473599388","1.59197513431521"
"884","1400-05-13","2021-08-04","-2.18531445636945","1.37039484128373","1.57602694012474"
"885","1400-05-16","2021-08-07","-0.122389557542668","1.36683667543445","1.57639519158651"
"886","1400-05-17","2021-08-08","-0.714868124951273","1.33636548333297","1.57188505686462"
"887","1400-05-18","2021-08-09","-1.07608599287694","1.34142667603106","1.5597867070246"
"888","1400-05-19","2021-08-10","-1.42779733057399","1.33650832356087","1.53616601231526"
"889","1400-05-20","2021-08-11","-2.09748984132823","1.33890882348576","1.52135945458611"
"890","1400-05-23","2021-08-14","0.25788509313216","1.34162219204888","1.52284894043291"
"891","1400-05-24","2021-08-15","-1.28291267450411","1.33756717298212","1.5305570674897"
"892","1400-05-31","2021-08-22","-1.03634454881973","1.34029101946809","1.51336913493661"
"893","1400-06-01","2021-08-23","-0.0247338579768552","1.34335579432901","1.49482619705756"
"894","1400-06-02","2021-08-24","-1.7994244890696","1.34008509340774","1.49928838637934"
"895","1400-06-03","2021-08-25","-0.43703044100365","1.34061933305174","1.49542168541144"
"896","1400-06-06","2021-08-28","-1.63495912970628","1.33947201366326","1.49687271437809"
"897","1400-06-07","2021-08-29","0.149595071795972","1.34350181279081","1.49105381577283"
"898","1400-06-08","2021-08-30","3.19245045264154","1.34044201103455","1.4920935157982"
"899","1400-06-09","2021-08-31","1.84228329478096","1.51677255900009","1.61297467243754"
"900","1400-06-10","2021-09-01","-1.62271389546653","1.57611625479696","1.66508109653693"
"901","1400-06-13","2021-09-04","-1.33423547432443","1.58186030869303","1.64008901427276"
"902","1400-06-14","2021-09-05","0.250720939855853","1.58186692609597","1.64014690761001"
"903","1400-06-15","2021-09-06","-0.0839880070598653","1.57916169639208","1.64512667347342"
"904","1400-06-16","2021-09-07","1.00764375722626","1.5811390033669","1.641445595802"
"905","1400-06-17","2021-09-08","-0.193396849501504","1.5916890353735","1.65684658384162"
"906","1400-06-20","2021-09-11","-0.291414802434176","1.59264559964439","1.64366329480715"
"907","1400-06-21","2021-09-12","2.6804608087307","1.58871967001238","1.62410716659381"
"908","1400-06-22","2021-09-13","0.995445909587822","1.83049554349115","1.68739988321005"
"909","1400-06-23","2021-09-14","-1.46277358824172","1.84591180611793","1.69788674234532"
"910","1400-06-24","2021-09-15","0.586231888357247","1.84471841991248","1.69372489822115"
"911","1400-06-27","2021-09-18","2.58568771163183","1.84263305075221","1.68749493240154"
"912","1400-06-28","2021-09-19","2.07248539516129","1.98659747377562","1.75225439359511"
"913","1400-06-29","2021-09-20","-0.512188909828737","2.06256814835122","1.79217434544472"
"914","1400-06-30","2021-09-21","2.59233952317555","2.05476459237582","1.78260474856213"
"915","1400-06-31","2021-09-22","0.344538787939008","1.9738129831956","1.85918828722314"
"916","1400-07-03","2021-09-25","-2.54004165793109","1.97503930007671","1.86265707031065"
"917","1400-07-04","2021-09-26","-0.183627518130436","1.97165806817748","1.86425514857189"
"918","1400-07-06","2021-09-28","-0.0501792932567469","1.96460283494389","1.85047445257302"
"919","1400-07-07","2021-09-29","-0.806095214166014","1.95757186197115","1.83962697947996"
"920","1400-07-10","2021-10-02","-2.50775538148265","1.96324566634188","1.83678314494112"
"921","1400-07-11","2021-10-03","-0.217229253924778","1.9503649763628","1.82878350389334"
"922","1400-07-12","2021-10-04","-0.538441235231524","1.94208075385328","1.81598868470319"
"923","1400-07-14","2021-10-06","-0.242973578635386","1.92532400206119","1.79331852496456"
"924","1400-07-17","2021-10-09","1.50516539288095","1.92497895551013","1.78971645584852"
"925","1400-07-18","2021-10-10","0.713259131685007","1.95847151070919","1.82785526733984"
"926","1400-07-19","2021-10-11","-0.129181740728335","1.96779175587052","1.84372103144839"
"927","1400-07-20","2021-10-12","2.69892716894002","1.94290787284115","1.82050420659154"
"928","1400-07-21","2021-10-13","1.51255564206227","2.02419936437485","1.8775509741888"
"929","1400-07-24","2021-10-16","-2.82780733591341","2.03963946073127","1.88773811792048"
"930","1400-07-25","2021-10-17","0.0943493670330753","2.04237627876197","1.90846080933636"
"931","1400-07-26","2021-10-18","-0.0561707290234637","2.03769799880996","1.90364765274653"
"932","1400-07-27","2021-10-19","-0.871682368751259","2.0002632858157","1.8753183411806"
"933","1400-07-28","2021-10-20","0.910641411749502","2.00469677991623","1.87395448547543"
"934","1400-08-01","2021-10-23","2.01117486276345","2.01181673639493","1.89100053916257"
"935","1400-08-03","2021-10-25","1.6924055882523","2.07783104296435","1.94376422006755"
"936","1400-08-04","2021-10-26","-0.0230225852433819","2.12336843370319","1.98511691587322"
"937","1400-08-05","2021-10-27","-0.68446534928821","2.12310962400868","1.9840773237119"
"938","1400-08-08","2021-10-30","1.32088877944252","2.10127105919351","1.95639860171555"
"939","1400-08-09","2021-10-31","2.60536982881572","2.13275384998975","1.98127035845823"
"940","1400-08-10","2021-11-01","-1.5637847790801","2.18527176207505","2.01849490202838"
"941","1400-08-11","2021-11-02","-1.07230719369831","2.11632645147705","1.95500493519367"
"942","1400-08-12","2021-11-03","-1.60929999769639","2.06800359090527","1.90701765658137"
"943","1400-08-15","2021-11-06","-2.97549167790105","2.05298877179346","1.88185058701039"
"944","1400-08-16","2021-11-07","0.67972760266084","2.05053678079647","1.90504456027794"
"945","1400-08-17","2021-11-08","-0.243376741631351","2.06182484363355","1.92014569404254"
"946","1400-08-18","2021-11-09","-0.922674988771099","2.0540477392062","1.9068421461394"
"947","1400-08-19","2021-11-10","-0.606381401111911","2.04887389362592","1.90520876907517"
"948","1400-08-22","2021-11-13","1.19042434653505","2.02982339593321","1.8824803232543"
"949","1400-08-23","2021-11-14","-0.22703495722336","2.05414928710741","1.89872520398346"
"950","1400-08-24","2021-11-15","1.8341683869874","2.04933230999973","1.90190410777911"
"951","1400-08-25","2021-11-16","0.545366870506747","2.10372410266973","1.95055897332151"
"952","1400-08-26","2021-11-17","-0.15484999180071","2.11108906107571","1.96191261767714"
"953","1400-08-29","2021-11-20","1.95310850546981","2.09714097355508","1.94753351022522"
"954","1400-08-30","2021-11-21","-0.24858272927446","2.15050268838915","1.98471003128397"
"955","1400-09-01","2021-11-22","-1.44577371573664","2.14634894763359","1.9776245546917"
"956","1400-09-02","2021-11-23","0.183605282407662","2.15265882990006","1.97866788121862"
"957","1400-09-03","2021-11-24","0.74650427095424","2.15466151272528","1.98098794139409"
"958","1400-09-06","2021-11-27","1.98438890073511","2.15870313488935","1.99042100776177"
"959","1400-09-07","2021-11-28","-0.0944374942179138","2.21573432279739","2.04246156615691"
"960","1400-09-08","2021-11-29","0.297678334911211","2.21559195198401","2.04300195145597"
"961","1400-09-09","2021-11-30","0.50054717258412","2.21603202457262","2.0506870098767"
"962","1400-09-10","2021-12-01","1.26480960480038","2.20904124826363","2.06092860957595"
"963","1400-09-13","2021-12-04","0.396734856942516","2.22436181440078","2.07976954503432"
"964","1400-09-14","2021-12-05","-0.630091623390427","2.21552677047792","2.08564863178266"
"965","1400-09-15","2021-12-06","0.0632345729108863","2.218134546662","2.08456975223653"
"966","1400-09-16","2021-12-07","0.323657139411182","2.21514141387636","2.08866197687468"
"967","1400-09-17","2021-12-08","-0.846419994859637","2.21389139770868","2.09577028092921"
"968","1400-09-20","2021-12-11","0.367336016786446","2.21572914224107","2.09556628209573"
"969","1400-09-21","2021-12-12","1.77587869173212","2.20591879971809","2.08655985845837"
"970","1400-09-22","2021-12-13","1.92845800448787","2.2494300640916","2.12190887639982"
"971","1400-09-23","2021-12-14","0.286829837103042","2.28895304785909","2.16807605260309"
"972","1400-09-24","2021-12-15","-0.108197935623267","2.28007480814386","2.16558450338026"
"973","1400-09-27","2021-12-18","-0.946422784906709","2.28026544813811","2.16522125923813"
"974","1400-09-28","2021-12-19","1.06728563538852","2.2787611160535","2.1479178631702"
"975","1400-09-29","2021-12-20","-0.760950080482559","2.28384070116584","2.16859984104968"
"976","1400-09-30","2021-12-21","-1.28383664667417","2.27229662162902","2.16581944864394"
"977","1400-10-01","2021-12-22","-3.03788506167315","2.29043625438722","2.16305225801241"
"978","1400-10-04","2021-12-25","-1.92972424481894","2.29087166816094","2.18915402784601"
"979","1400-10-05","2021-12-26","0.109529103373873","2.2972053255586","2.19474392005264"
"980","1400-10-06","2021-12-27","-1.17278112797621","2.29282070134614","2.18694873662445"
"981","1400-10-07","2021-12-28","0.0288333923677442","2.2970257979179","2.18710991539864"
"982","1400-10-08","2021-12-29","0.185863007622444","2.28887151209505","2.19194549799583"
