"","","","Loss","VaRGld","VaRNor"
"328","1402-03-22","6/12/2023","2.88500315889397","3.04327270554467","2.60310093274887"
"329","1402-03-23","6/13/2023","-0.454912634997662","3.13266359895458","2.68302901776032"
"330","1402-03-24","6/14/2023","-1.24084184744575","3.07691870188843","2.64520326982052"
"331","1402-03-27","6/17/2023","-0.0323167504358679","2.96991821850458","2.53801754577633"
"332","1402-03-28","6/18/2023","0.915631809566086","2.90805820781196","2.50417544825551"
"333","1402-03-29","6/19/2023","-0.060520300782585","2.95327381147912","2.52673321967329"
"334","1402-03-30","6/20/2023","-0.125651869285015","2.94914568580369","2.52443463950427"
"335","1402-03-31","6/21/2023","-0.320030438728836","2.94361422063752","2.51059258312156"
"336","1402-04-03","6/24/2023","0.520101473356505","2.95881651430171","2.51526511757271"
"337","1402-04-04","6/25/2023","-1.24009164169401","2.96322400499084","2.52633222857533"
"338","1402-04-05","6/26/2023","-0.297606353368529","2.95638142192118","2.52474703464687"
"339","1402-04-06","6/27/2023","1.27959440092198","2.96132582135404","2.52939762746486"
"340","1402-04-07","6/28/2023","0.68468638304271","2.97375240419422","2.53641513935101"
"341","1402-04-10","7/1/2023","0.441936057896442","2.97930838055294","2.53953341190801"
"342","1402-04-11","7/2/2023","-0.625962801751534","2.97761067251214","2.54576665145657"
"343","1402-04-12","7/3/2023","-1.19926355937761","2.97651638363908","2.54343851599695"
"344","1402-04-13","7/4/2023","-0.852223081641768","2.97209854599532","2.53976288536968"
"345","1402-04-14","7/5/2023","-0.0256314236752431","2.97108690606652","2.53438592971618"
"346","1402-04-17","7/8/2023","0.342172197446011","2.92593354718859","2.49440498195154"
"347","1402-04-18","7/9/2023","0.858933994324929","2.92610784885725","2.49533173041076"
"348","1402-04-19","7/10/2023","0.82240557623674","2.93223927316254","2.51000740010893"
"349","1402-04-20","7/11/2023","1.40688660207573","2.94353040057826","2.51628509907393"
"350","1402-04-21","7/12/2023","2.71335921590605","2.904176855926","2.49657932544307"
"351","1402-04-24","7/15/2023","0.0248171630591543","2.99304454018894","2.55253877205263"
"352","1402-04-25","7/16/2023","2.42389300151586","2.24297599014757","2.4435638231069"
"353","1402-04-26","7/17/2023","3.25140314425312","2.32854387564222","2.49919728469993"
"354","1402-04-27","7/18/2023","-2.17814707791213","2.44660418869028","2.59499720109006"
"355","1402-04-28","7/19/2023","-0.829948100862055","3.0270670991373","2.59196934006774"
"356","1402-04-31","7/22/2023","1.66283818247503","3.00516492637945","2.56648965140674"
"357","1402-05-01","7/23/2023","0.312554664668419","2.49052217604088","2.59725966123556"
