Jdate,Loss,VaRGld,VaRNor
1401-03-23,-2.516892461,1.559174395,1.505421022
1401-03-24,-0.166593029,1.588910756,1.527865412
1401-03-25,0.620146148,1.582741716,1.523243855
1401-03-28,1.066534106,1.572115461,1.514846581
1401-03-29,0.114788078,1.600542503,1.536522992
1401-03-30,-0.083039951,1.601834255,1.537394847
1401-03-31,0.493379524,1.543539072,1.485374855
1401-04-01,0.406004269,1.548217527,1.488832788
1401-04-04,0.855287451,1.558453565,1.496509825
1401-04-05,1.257259688,1.578931835,1.512001971
1401-04-06,-0.181366597,1.591443749,1.522819169
1401-04-07,-0.687039333,1.567133003,1.504167597
1401-04-08,0.047487741,1.558014725,1.495045661
1401-04-11,0.801477447,1.431758481,1.421526661
1401-04-12,-0.090147902,1.656750569,1.439338766
1401-04-13,-0.277103292,1.657674109,1.440302682
1401-04-14,-0.259668694,1.603558873,1.379779279
1401-04-15,0.562217905,1.302241918,1.328533898
1401-04-18,0.272638702,1.213715888,1.267753812
1401-04-20,0.73104787,1.210200811,1.267534901
1401-04-21,0.273505307,1.223919218,1.260558747
1401-04-22,-0.438333335,1.22265858,1.25166151
1401-04-25,0.673420268,1.219903263,1.251910601
1401-04-26,0.692823305,1.228605693,1.268014025
1401-04-28,0.063932477,1.240417681,1.280701124
1401-04-29,-0.204373635,1.239031683,1.283849373
1401-05-01,-0.10870521,1.170814784,1.23269698
1401-05-02,0.663253781,1.162284551,1.220829147
1401-05-03,1.676934304,1.16984028,1.236886979
1401-05-04,0.067299889,1.234140355,1.285870936
1401-05-05,-0.365295752,1.234075489,1.28660929
1401-05-08,0.198109459,1.22720695,1.272415502
1401-05-09,1.212058609,1.22408107,1.278775006
1401-05-10,-0.288232579,1.260188041,1.30576687
1401-05-11,-0.169049419,1.261987201,1.303022178
1401-05-12,-0.511952474,1.253671073,1.29059632
1401-05-15,-0.801159154,1.253151269,1.290686154
1401-05-18,-0.208165607,1.257575068,1.289687335
1401-05-19,0.239787201,1.257079893,1.290117982
1401-05-22,-1.278404232,1.254016532,1.286821398
1401-05-23,0.235236494,1.258690515,1.282742793
1401-05-24,-0.003012963,1.259383125,1.288168807
1401-05-25,0.287151441,1.259415612,1.287406273
1401-05-26,0.556288969,1.254730206,1.290410137
1401-05-29,0.870865551,1.257550549,1.289488963
1401-05-30,0.621350988,1.270001963,1.30112555
1401-05-31,0.379478059,1.273562223,1.304296328
1401-06-01,-0.489243135,1.270046565,1.311810856
1401-06-02,-0.758268652,1.24276328,1.283768409
1401-06-05,-0.530512376,1.247342356,1.282692075
1401-06-06,0.411757889,1.251575572,1.279006372
1401-06-07,-0.072836124,1.25362512,1.286922366
1401-06-08,0.271754578,1.249451177,1.289300681
1401-06-09,0.126410589,1.246119951,1.284417116
1401-06-12,0.869072673,1.242776449,1.274648062
1401-06-13,0.002312666,1.218570902,1.291870219
1401-06-14,0.009012899,1.213875838,1.290918605
1401-06-15,0.417578314,1.209198348,1.286995617
1401-06-16,0.563055196,1.208209412,1.28881869
1401-06-19,1.097548604,1.401763264,1.271800975
1401-06-20,0.480754069,1.424201341,1.295931483
1401-06-21,0.12677616,1.274347052,1.303656072
1401-06-22,-0.298789219,1.4291051,1.297596256
1401-06-23,0.289530991,1.415456207,1.291772108
1401-06-27,0.808203411,1.408126202,1.292491569
1401-06-28,0.297710152,1.433291162,1.307728191
1401-06-29,0.49334588,1.279837089,1.235394614
1401-06-30,0.86835166,1.175310736,1.243481829
1401-07-02,2.016519831,1.182871544,1.256885635
1401-07-04,-0.470377194,1.418767221,1.317991032
1401-07-06,-0.903799332,1.393336752,1.294602778
1401-07-09,1.171609013,1.393957713,1.296361409
1401-07-10,0.66744442,1.408994859,1.319285488
1401-07-11,0.250808617,1.401637796,1.322631551
1401-07-12,0.369305318,1.399851421,1.32587799
1401-07-16,-0.218051339,1.404714349,1.324940042
1401-07-17,0.887799088,1.409148899,1.323333686
1401-07-18,0.089122159,1.402909418,1.338150897
1401-07-19,-0.738378455,1.271685489,1.339180684
1401-07-20,-0.471320248,1.275018155,1.341251005
1401-07-23,0.143724601,1.401259083,1.337215403
1401-07-24,0.502484186,1.404421758,1.338096523
1401-07-25,0.013628745,1.413528232,1.331054305
1401-07-26,-0.11078363,1.413436634,1.330897574
1401-07-27,0.182809629,1.404543675,1.310727112
1401-07-30,0.092084163,1.402915419,1.307971947
1401-08-01,0.933493383,1.400971043,1.3053051
1401-08-02,1.480752874,1.412127279,1.318591352
1401-08-03,0.839065758,1.336571768,1.335289159
1401-08-04,2.072823458,1.340879823,1.338626202
1401-08-07,-0.286455361,1.403580841,1.382486685
1401-08-08,-0.787289977,1.404801947,1.382582776
1401-08-09,-1.217668332,1.362468693,1.349670496
1401-08-10,-0.833070992,1.468434354,1.359838616
1401-08-11,-0.240608822,1.468980269,1.36265522
1401-08-14,-3.429556358,1.360928933,1.352495591
1401-08-15,-1.223494499,1.311946783,1.432248189
1401-08-16,-3.297272822,1.313156385,1.439901042
1401-08-17,-1.285564478,1.300981005,1.521401679
1401-08-18,-0.469305476,1.305903618,1.52604754
1401-08-21,-0.826619568,1.248314909,1.479172182
1401-08-22,0.488944563,1.252581409,1.479062552
1401-08-23,0.775715258,1.251197443,1.487181374
1401-08-24,-0.159625482,1.259219389,1.497937157
1401-08-25,-0.223073936,1.256149912,1.496555594
1401-08-28,1.459946315,1.260486137,1.45506475
1401-08-29,-0.825035578,1.299218213,1.487555427
1401-08-30,-0.282288299,1.301075809,1.47954662
1401-09-01,0.067025255,1.283919606,1.458958671
1401-09-02,-0.179861072,1.284172275,1.4584989
1401-09-05,0.140313721,1.284998328,1.457978802
1401-09-06,0.14275804,1.283015321,1.453029066
1401-09-07,-0.152528826,1.28170885,1.449537324
1401-09-08,-0.414951159,1.270898785,1.434547607
1401-09-09,-0.223705871,1.241719185,1.406942329
1401-09-12,-0.024549471,1.242080914,1.406749336
1401-09-13,-0.008435726,1.23718703,1.407744218
1401-09-14,0.299119672,1.237498146,1.4072542
1401-09-15,0.297576306,1.225213536,1.397607497
1401-09-16,0.467529381,1.194132229,1.401668316
1401-09-19,1.370373842,1.201412122,1.40926348
1401-09-20,-0.405662134,1.234698076,1.440138295
1401-09-21,-1.428743096,1.260795364,1.430863949
1401-09-22,-3.150811166,1.265029721,1.435612523
1401-09-23,-1.249819538,1.250308679,1.48796758
1401-09-26,0.192157333,1.256241377,1.48696901
1401-09-27,-2.040933754,1.252340994,1.491540914
1401-09-28,-0.044436294,1.247281025,1.498056731
1401-09-29,0.588941836,1.237552521,1.486594141
1401-09-30,-0.274785545,1.244317659,1.49478787
1401-10-03,-2.755585656,1.245239605,1.494385412
1401-10-04,-1.648505369,1.246323365,1.532233374
1401-10-05,-0.8171731,1.243794834,1.526907336
1401-10-07,-4.400464982,1.190570376,1.481971785
1401-10-10,3.510078331,1.186842178,1.586001408
1401-10-11,1.656516458,1.351344659,1.720399836
1401-10-12,-1.831748433,1.406074544,1.75570534
1401-10-13,0.121275931,1.382536877,1.735832072
1401-10-14,0.771787677,1.380703181,1.739903224
1401-10-17,-1.192398307,1.392930234,1.754318654
1401-10-18,-2.299170838,1.397257611,1.755043119
1401-10-19,-0.711527665,1.39941085,1.770928227
1401-10-20,-1.283909336,1.403745675,1.768476562
1401-10-21,0.969801087,1.41151575,1.762143725
1401-10-24,0.508102159,1.422864342,1.782848916
1401-10-25,0,1.426326393,1.787302463
1401-10-26,-2.223730187,1.426350338,1.78733602
1401-10-27,-0.378446077,1.433795331,1.792308656
1401-10-28,-0.124187273,1.431486543,1.780401127
1401-11-01,1.886523442,1.416817932,1.763722083
1401-11-02,0.281057325,1.476135914,1.800029507
1401-11-03,-0.061937668,1.47455455,1.798453667
1401-11-04,0.478491518,1.471212516,1.801783859
1401-11-05,2.093231837,1.469590907,1.81355974
1401-11-08,0.739234601,1.541486917,1.870344083
1401-11-09,3.685200233,1.54923878,1.876437966
1401-11-10,0.162959522,1.711752997,2.004722734
1401-11-11,-1.089871155,1.710899637,2.003288991
1401-11-12,-0.044453781,1.72083913,1.997957993
1401-11-16,1.101232618,1.705376252,1.983472332
1401-11-17,0.151401162,1.730328066,2.002823248
1401-11-18,-1.206503201,1.730256784,2.004467922
1401-11-19,-0.09990345,1.737863344,1.995304131
1401-11-23,0.779840707,1.731957344,1.986231916
1401-11-24,-0.148656094,1.719708864,1.97902369
1401-11-25,0.668550648,1.715350423,1.970850699
1401-11-26,0.859799351,1.725256618,1.979475962
1401-11-30,-0.560567023,1.738435936,1.996071943
1401-12-01,-3.894585273,1.741682957,1.988375952
1401-12-02,-4.005453679,1.733524731,2.026034707
1401-12-03,0.170270944,1.738230207,2.071263219
1401-12-06,-4.842171554,1.733651546,2.066216061
1401-12-07,-3.698777513,1.721480608,2.126621397
1401-12-08,-0.264218582,1.662123119,2.1078099
1401-12-09,-1.592798214,1.660766469,2.10962603
1401-12-10,0.893382397,1.664576353,2.110165643
1401-12-13,1.859141193,1.652416698,2.103443493
1401-12-14,-0.431927741,1.705241519,2.135111817
1401-12-15,0.574344231,1.705771482,2.127044494
1401-12-16,-1.772969361,1.710077159,2.130721438
1401-12-20,0.048025091,1.720214917,2.127410901
1401-12-21,1.863520492,1.702959591,2.112249293
1401-12-22,0.087796641,1.764734838,2.153847148
1401-12-23,-0.076058606,1.760038998,2.161541209
1401-12-24,-2.108855091,1.757302565,2.16541565
1401-12-27,-4.549401697,1.769261577,2.160152762
1401-12-28,-2.830480512,1.771453019,2.2006346
1402-01-05,-1.910969779,1.783363881,2.203321641
1402-01-06,-1.019609899,1.793400264,2.197222582
1402-01-07,-0.515712952,1.798912146,2.185763805
1402-01-08,-0.746776594,1.801212641,2.178650097
1402-01-09,-1.664010986,1.786726458,2.153601219
1402-01-14,-0.539214881,1.752115496,2.111823426
1402-01-15,-1.385349017,1.736738395,2.089791796
1402-01-16,-0.86262462,1.664863479,2.02663258
1402-01-19,-2.992059046,1.668818145,2.021433892
1402-01-20,-0.464663748,1.676376645,2.031018532
1402-01-21,1.014592062,1.671080174,2.035923294
1402-01-22,0.475266575,1.69257214,2.065293212
1402-01-26,-3.339349317,1.698362172,2.076762137
1402-01-27,-0.932673527,1.698587228,2.074993374
1402-01-28,-0.623121945,1.696743962,2.076100582
1402-01-29,-1.566756028,1.688922988,2.061574768
1402-01-30,0.056121319,1.690354536,2.061615594
1402-02-04,-0.101560508,1.688799909,2.068151005
1402-02-05,-1.798393189,1.684478628,2.075197493
1402-02-06,0.144710651,1.687430597,2.057286557
1402-02-09,-3.050546296,1.672592208,2.044998424
1402-02-10,-1.658744412,1.84918054,2.049610406
1402-02-11,-0.052427636,1.851792597,2.041765171
1402-02-12,-1.50801471,1.811167146,2.007898872
1402-02-13,0.14537639,1.79738456,2.005587583
1402-02-16,-0.814399229,1.784835366,2.011846962
1402-02-17,3.822024209,1.830718722,2.001678642
1402-02-18,5.291258037,2.14159454,2.13533141
1402-02-19,0.370976279,2.631997051,2.343663904
1402-02-20,1.227242805,2.62265565,2.347416362
1402-02-23,2.836010345,2.703998497,2.373572986
1402-02-24,-3.19497599,2.802387198,2.454302205
1402-02-25,-0.674741672,2.776817806,2.459724675
1402-02-27,-0.863393862,2.789582077,2.452811345
1402-02-30,1.010992496,2.786592223,2.444328801
1402-02-31,-0.205173586,2.796087578,2.458377471
1402-03-01,-0.68384924,2.814848804,2.451214019
1402-03-02,-0.528794177,2.809519089,2.436318663
1402-03-03,-0.648672661,2.787038375,2.402413993
1402-03-06,1.492159431,2.786503112,2.400131498
1402-03-07,2.373413339,2.817543555,2.441960113
1402-03-08,-0.81113628,2.901062678,2.498078225
1402-03-09,-0.571119382,2.901703782,2.499888265
1402-03-10,0.762579254,2.902151124,2.490951428
1402-03-13,-0.379693868,2.909982407,2.512170252
1402-03-16,-0.431898312,2.915061483,2.508377154
1402-03-17,0.04849292,2.911557136,2.494086272
1402-03-20,3.259120205,2.91507579,2.498062536
1402-03-21,0.309535897,3.033193303,2.59001813
1402-03-22,2.885003159,3.043272706,2.603100933
1402-03-23,-0.454912635,3.132663599,2.683029018
1402-03-24,-1.240841847,3.076918702,2.64520327
1402-03-27,-0.03231675,2.969918219,2.538017546
1402-03-28,0.91563181,2.908058208,2.504175448
1402-03-29,-0.060520301,2.953273811,2.52673322
1402-03-30,-0.125651869,2.949145686,2.52443464
1402-03-31,-0.320030439,2.943614221,2.510592583
1402-04-03,0.520101473,2.958816514,2.515265118
1402-04-04,-1.240091642,2.963224005,2.526332229
1402-04-05,-0.297606353,2.956381422,2.524747035
1402-04-06,1.279594401,2.961325821,2.529397627
1402-04-07,0.684686383,2.973752404,2.536415139
1402-04-10,0.441936058,2.979308381,2.539533412
1402-04-11,-0.625962802,2.977610673,2.545766651
1402-04-12,-1.199263559,2.976516384,2.543438516
1402-04-13,-0.852223082,2.972098546,2.539762885
1402-04-14,-0.025631424,2.971086906,2.53438593
1402-04-17,0.342172197,2.925933547,2.494404982
1402-04-18,0.858933994,2.926107849,2.49533173
1402-04-19,0.822405576,2.932239273,2.5100074
1402-04-20,1.406886602,2.943530401,2.516285099
1402-04-21,2.713359216,2.904176856,2.496579325
1402-04-24,0.024817163,2.99304454,2.552538772
1402-04-25,2.423893002,2.24297599,2.443563823
1402-04-26,3.251403144,2.328543876,2.499197285
1402-04-27,-2.178147078,2.446604189,2.594997201
1402-04-28,-0.829948101,3.027067099,2.59196934
1402-04-31,1.662838182,3.005164926,2.566489651
1402-05-01,0.312554665,2.490522176,2.597259661
